"","Id","TimeToEnd","DistanceToRadar","Composite","HybridScan","HydrometerType","Kdp","RR1","RR2","RR3","RadarQualityIndex","Reflectivity","ReflectivityQC","RhoHV","Velocity","Zdr","LogWaterVolume","MassWeightedMean","MassWeightedSD","Expected"
"7059",881,0,"80.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0","1.0",NA,"0.558333","4.0","0.125","nan","nan","nan",0
"7060",881,0,"80.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0","6.5",NA,"0.925","1.0","-1.9375","nan","nan","nan",0
"7061",882,0,"82.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0226977","-2.5",NA,"0.805","-3.5","7.9375","nan","nan","nan",0
"7062",882,0,"82.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.042048","-2.5",NA,"0.875",NA,"3.75","nan","nan","nan",0
"7063",882,0,"82.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"0.5",NA,"0.578333","-3.0","5.625","nan","nan","nan",0
"7064",882,0,"82.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"-2.5",NA,"0.545","-3.5","7.5","nan","nan","nan",0
"7065",882,0,"82.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"-2.0",NA,"0.808333",NA,"6.4375","nan","nan","nan",0
"7066",883,0,"72.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"-8.0",NA,"0.725",NA,"2.4375","nan","nan","nan",0
"7067",883,0,"72.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0111122","-7.0",NA,"0.495",NA,"2.3125","nan","nan","nan",0
"7068",884,0,"96.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"3.0",NA,"1.05167","-20.5","2.6875",NA,NA,NA,0
"7069",885,0,"88.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"12.0",NA,"1.05167",NA,"5.375",NA,NA,NA,0
"7070",886,0,"70.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.191318","2.0",NA,"1.025",NA,"4.625","nan","nan","nan",0
"7071",886,0,"70.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0989569","5.0",NA,"0.471667","-13.0","2.6875","nan","nan","nan",0
"7072",886,0,"70.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0979598","2.0",NA,"0.581667","-10.5","3.875","nan","nan","nan",0
"7073",887,0,"58.0","15.5","16.0","9.0","0.0","0.0",NA,NA,NA,"15.5","15.5",NA,NA,NA,"nan","nan","nan",5.6
"7074",887,0,"58.0","21.0",NA,"9.0","0.0","0.0",NA,NA,NA,"21.0","21.0",NA,NA,NA,"nan","nan","nan",5.6
"7075",887,0,"58.0","15.0","20.5","8.0","0.0","0.0",NA,NA,NA,"15.0","15.0",NA,NA,NA,"nan","nan","nan",5.6
"7076",887,0,"58.0","13.5","15.0","8.0","0.0","0.0",NA,NA,NA,"13.5","13.5",NA,NA,NA,"nan","nan","nan",5.6
"7077",887,0,"58.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"15.0",NA,NA,NA,NA,"nan","nan","nan",5.6
"7078",887,0,"58.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"16.0",NA,NA,NA,NA,"nan","nan","nan",5.6
"7079",887,0,"75.0","34.5","33.0","13.0","0.0","4.30439","6.79407","-7.7449","1.0","34.5","34.5","0.908333","-9.0","-0.5625","-7.68321363829","1.39088567474","0.545172082664",5.6
"7080",887,0,"75.0","35.5","35.0","9.0","0.0","0.0",NA,NA,"0.993719","35.5","35.5","0.865",NA,"2.25","-9.50805075609","2.50528811125","0.958827272644",5.6
"7081",887,0,"75.0","39.0","32.5","10.0","0.0","6.27887","9.93618","11.5807","0.998964","39.0","39.0","0.968333",NA,"1.25","-8.02468051764","2.04968584898","0.808972158626",5.6
"7082",887,0,"75.0","36.0","31.5","9.0","0.0","3.34871","3.53949","-0.667312","0.998996","34.5","34.5","0.985",NA,"0.875","-8.87039379382","1.94325359515","0.747954848184",5.6
"7083",887,0,"75.0","32.0","34.0","9.0","0.0","2.46896","3.09073","0.0625974","0.999589","32.0","32.0","0.991667",NA,"0.0","-8.73201350136","1.58563163489","0.616020032232",5.6
"7084",887,0,"75.0","31.0","35.0","9.0","0.0","2.64468","2.90394","16.1628","0.999587","30.0","30.0","0.985",NA,"0.6875","-9.63387971028","1.81467935644","0.69426443746",5.6
"7085",887,0,"75.0","35.5","30.5","13.0","0.0","3.09215","4.27946","14.6208","0.999201","35.5","35.5","0.988333",NA,"0.8125","-8.51659090044","1.89840227137","0.71787899882",5.6
"7086",887,0,"75.0","30.0","32.5","9.0","0.0","0.0",NA,NA,"0.975219","30.0","30.0","0.858333",NA,"-2.3125","-7.78155068769","1.0809718812","0.401836660993",5.6
"7087",887,0,"75.0","32.5","29.0","9.0","0.0","1.40742","1.62257","3.92492","0.999826","28.0","28.0","0.981667",NA,"-0.125","-9.64552790631","1.59390276119","0.607714383509",5.6
"7088",887,0,"75.0","35.5","33.0","9.0","0.0","2.55571","2.48216","5.65698","1.0","35.5","35.5","0.991667","-16.5","1.25","-8.79864014814","2.06309363254","0.79355485535",5.6
"7089",887,0,"75.0","30.5","26.5","7.0","0.0","0.0","3.53316","0.728482","0.999267","30.5","30.5","0.935",NA,"-0.4375","-8.82987371416","1.49265100529","0.563825019237",5.6
"7090",887,0,"75.0","27.5","30.5","9.0","0.0","0.645896","0.586662","-8.88832","1.0","25.5","25.5","0.988333","-17.5","0.5","-10.5455956553","1.72316529305","0.686232715809",5.6
"7091",887,0,"75.0","31.0","34.5","9.0","0.0","2.18752","2.18161","-15.093","1.0","31.0","31.0","0.981667","-12.0","0.25","-9.0279826277","1.62060015603","0.634313631576",5.6
"7092",887,0,"75.0","23.0","19.5","9.0","0.0","0.0",NA,NA,"0.997193","13.0","13.0","1.05167",NA,"0.3125","-13.3034454273","1.67894581589","0.662632789295",5.6
"7093",887,0,"50.0","43.0","36.5","1.0","0.0","7.14405","7.14405","4.43692","1.0","36.0","36.0","0.998333","3.0","1.1875","-8.67957621771","2.04739756522","0.768914228586",5.6
"7094",887,0,"50.0","42.5","34.5","1.0","0.0","4.75788","4.75788","4.75633","1.0","36.0","36.0","0.998333","5.0","1.125","-8.54866506399","1.94374575325","0.758948986826",5.6
"7095",887,0,"50.0","35.0","38.0","1.0","0.0","3.30641","3.30641","8.85657","1.0","30.0","30.0","0.991667","4.0","0.875","-9.81145418595","1.90684449993","0.738732572416",5.6
"7096",887,0,"50.0","46.5","31.0","1.0","0.0","17.1039","17.1039","21.6642","1.0","37.5","37.5","0.995","4.5","0.9375","-8.09080697466","1.8933670753","0.738887668328",5.6
"7097",887,0,"50.0","41.0","27.0","1.0","0.0","10.276","10.276","4.06797","1.0","38.0","38.0","0.998333","4.5","0.4375","-7.67004824215","1.75253523753","0.685115125779",5.6
"7098",887,0,"50.0","35.5","33.0","1.0","0.0","3.12598","3.12598","6.84404","1.0","32.5","32.5","0.998333","4.0","1.0","-9.28420401318","1.91095833811","0.760356561857",5.6
"7099",887,0,"50.0","38.0","35.5","1.0","0.0","3.58123","3.58123","8.04924","1.0","29.5","29.5","0.991667","3.5","0.6875","-9.79013967472","1.8235616447","0.706976086315",5.6
"7100",887,0,"50.0","34.5","38.0","1.0","0.0","2.12223","2.12223","6.11101","1.0","28.0","28.0","0.995","3.0","0.3125","-9.82054611792","1.67565607648","0.644319095797",5.6
"7101",887,0,"50.0","29.5","40.0","1.0","0.0","1.09343","1.09343","1.51091","1.0","23.5","23.5","1.00167","0.5","0.5","-11.0707078153","1.8053081383","0.684802635441",5.6
"7102",887,0,"50.0","37.0","33.0","1.0","0.0","7.55106","7.55106","2.99598","1.0","36.5","36.5","0.998333","-0.5","0.625","-8.07117437849","1.76887459548","0.711213733017",5.6
"7103",887,0,"50.0","38.0","24.0","1.0","0.0","2.9699","2.9699","-1.22685","1.0","35.0","35.0","0.998333","-2.0","0.8125","-8.59282979792","1.82598053742","0.729605384689",5.6
"7104",887,0,"50.0","40.5","28.5","1.0","0.0","1.25797","1.25797","3.7196","1.0","27.0","27.0","0.998333","-3.0","0.875","-10.5674448637","1.92272912451","0.756660592096",5.6
"7105",887,0,"50.0","31.5","23.0","1.0","0.0","1.50252","1.50252","2.78411","1.0","26.5","26.5","0.995","-2.0","0.6875","-10.4803275603","1.83914532292","0.692810936347",5.6
"7106",887,0,"13.0","20.5","24.5","9.0","0.0","0.0",NA,NA,"0.0","20.5","20.5","1.025","3.5","-0.0625","-11.292361954","1.55819409867","0.599337831791",5.6
"7107",887,0,"13.0","25.0","23.5","9.0","0.0","0.0",NA,NA,"0.0","25.0","25.0","1.00833","9.0","-0.0625","-10.2194398698","1.55124232274","0.592405440846",5.6
"7108",887,0,"13.0","22.5","19.0","9.0","0.0","0.0",NA,NA,NA,"22.5","22.5","0.985",NA,"0.75","-11.4811826866","1.85842309265","0.709924482815",5.6
"7109",887,0,"13.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0","26.0",NA,"1.01167",NA,"0.625","nan","nan","nan",5.6
"7110",887,0,"13.0","28.0","25.5","9.0","0.0","3.6915",NA,"6.8222","0.0","28.0","28.0","1.005",NA,"-0.5625","-9.25099026405","1.42477024551","0.547144200838",5.6
"7111",887,0,"13.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.95759","16.5",NA,"0.908333",NA,"0.625","nan","nan","nan",5.6
"7112",887,0,"13.0","21.0","20.5","9.0","0.0","0.0",NA,NA,"0.0","21.0","21.0","1.00167",NA,"-1.875","-9.85435041983","1.05300542571","0.418223697507",5.6
"7113",887,0,"13.0",NA,NA,"8.0","0.0","0.0","2.42855",NA,"0.0","19.0",NA,"1.02167",NA,"-1.0","nan","nan","nan",5.6
"7114",887,0,"13.0","21.0","22.5","9.0","0.0","0.0",NA,NA,"0.0","21.0","21.0","0.988333",NA,"-1.875","-9.85435041983","1.05300542571","0.418223697507",5.6
"7115",887,0,"13.0","22.5","18.5","9.0","0.0","0.0",NA,NA,NA,"22.5","22.5","1.02167","5.0","0.375","-11.2213355881","1.73866689495","0.66409022983",5.6
"7116",887,0,"54.0","38.0","34.5","1.0","0.0","0.0",NA,NA,"1.0","37.5","37.5","0.998333","-1.0","1.4375","-8.45515401725","2.10728785897","0.830326046386",5.6
"7117",887,0,"54.0","37.5","33.0","1.0","0.0","0.0",NA,NA,"1.0","34.5","34.5","0.998333","-1.0","0.8125","-8.83375042418","1.92312517146","0.744387271",5.6
"7118",887,0,"54.0","42.0","34.0","1.0","0.0","0.0",NA,NA,"1.0","42.0","42.0","0.998333","-1.5","1.1875","-7.30127111911","2.01824432258","0.794425700192",5.6
"7119",887,0,"54.0","43.5","39.5","1.0","0.0","4.48421",NA,"3.74395","1.0","31.0","31.0","0.991667","-0.5","1.0625","-9.74302061011","1.98240220094","0.774777082109",5.6
"7120",887,0,"54.0","33.0","29.0","1.0","0.0","0.0",NA,NA,"1.0","29.5","29.5","0.995","0.0","0.625","-9.67034251927","1.76316338751","0.683455616661",5.6
"7121",887,0,"54.0","32.0","33.5","1.0","0.0","0.0",NA,NA,"1.0","32.0","32.0","0.995","-1.5","0.375","-9.15024297646","1.79037530099","0.687760318361",5.6
"7122",887,0,"54.0","36.5","29.0","1.0","0.0","0.0",NA,NA,"1.0","29.0","29.0","0.998333","-2.5","0.6875","-9.93644364408","1.83683645597","0.71499232836",5.6
"7123",887,0,"54.0","42.5","36.5","1.0","0.0","0.0",NA,NA,"1.0","34.0","34.0","0.995","2.0","0.5","-8.63612379521","1.77916525092","0.683866236726",5.6
"7124",887,0,"54.0","36.5","31.5","1.0","0.0","0.0",NA,NA,"1.0","33.0","33.0","0.995","3.5","0.9375","-9.13227682983","1.90991577546","0.752634440357",5.6
"7125",887,0,"54.0","40.5","24.0","1.0","0.0","0.0",NA,NA,"1.0","30.0","30.0","0.998333","1.0","0.6875","-9.63387971028","1.81467935644","0.69426443746",5.6
"7126",887,0,"54.0","40.0","39.5","1.0","0.0","0.0",NA,NA,"1.0","32.5","32.5","0.991667","2.0","0.875","-9.27387580208","1.92745918136","0.763034782241",5.6
"7127",887,0,"54.0","36.5","29.5","1.0","0.0","0.0",NA,NA,"1.0","31.0","31.0","0.998333","4.0","0.875","-9.51767323637","1.86836575212","0.731142171142",5.6
"7128",887,0,"54.0","33.0","30.5","1.0","0.0","0.0",NA,NA,"1.0","33.0","33.0","0.998333","4.5","0.5","-8.86328837081","1.78435948639","0.688320465627",5.6
"7129",887,0,"54.0","32.5","29.5","1.0","0.0","0.0",NA,NA,"1.0","26.0","26.0","0.995","7.0","0.25","-10.2847447126","1.68399924311","0.649384390852",5.6
"7130",887,0,"54.0","38.5","26.0","1.0","0.0","0.0",NA,NA,"1.0","22.0","22.0","0.998333","5.5","0.6875","-11.4824250085","1.79690976911","0.718295474478",5.6
"7131",888,0,"39.0","27.0","15.0","1.0","0.0","0.362557","0.362557","0.257721","0.97698","16.5","16.5","0.995","-2.5","0.8125","-12.8924484653","1.87773608343","0.722242623147",0
"7132",888,0,"39.0","18.0","12.0","1.0","0.0","0.0",NA,NA,"0.937238","14.0","14.0","0.998333","-1.5","0.3125","-13.0202376492","1.6465251711","0.652898141144",0
"7133",888,0,"39.0","19.5","17.5","1.0","0.0","0.0",NA,NA,"0.965881","19.5","19.5","0.998333","-1.5","0.1875","-11.7665530223","1.65092069775","0.635731269619",0
"7134",888,0,"39.0","25.5","13.5","1.0","0.0","0.445045","0.445045","2.00318","0.994016","20.0","20.0","0.998333","-1.5","0.5625","-11.9570778927","1.81412950838","0.710971084023",0
"7135",888,0,"39.0","30.0","15.0","1.0","0.0","0.178746","0.178746","-5.23667","1.0","19.0","19.0","0.998333","-1.0","0.3125","-11.8770772457","1.66204056601","0.645856707346",0
"7136",888,0,"39.0","21.5","17.5","1.0","0.0","0.534381","0.534381","-5.3193","1.0","21.0","21.0","0.998333","-1.5","1.0625","-12.0734156476","2.01001642745","0.787559761563",0
"7137",888,0,"39.0","24.0","22.0","1.0","0.0","0.0",NA,NA,"1.0","19.0","19.0","0.998333","-0.5","0.1875","-11.859379802","1.66792414949","0.631327134646",0
"7138",888,0,"39.0","24.5","11.5","1.0","0.0","0.0",NA,NA,"0.985169","20.0","20.0","0.998333","-0.5","-0.1875","-11.42308203","1.56976390708","0.590215973715",0
"7139",888,0,"39.0","25.0","15.0","1.0","0.0","0.223609","0.223609","-8.91234","0.923696","20.0","20.0","0.998333","-0.5","0.6875","-12.0082504584","1.83893156745","0.729534415861",0
"7140",888,0,"39.0","20.0","22.0","1.0","0.0","0.0",NA,NA,"0.978793","17.5","17.5","0.995","-1.0","0.5","-12.3788546781","1.71364771609","0.682380937454",0
"7141",889,0,"80.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.00229095","21.5",NA,"0.778333","0.0","6.0625","nan","nan","nan",0
"7142",889,0,"80.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.00327698","21.5",NA,"0.788333","0.5","3.625","nan","nan","nan",0
"7143",889,0,"80.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.00504176","22.0",NA,"0.731667","0.0","3.125","nan","nan","nan",0
"7144",889,0,"80.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0046919","21.5",NA,"0.818333","0.0","3.125","nan","nan","nan",0
"7145",889,0,"80.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.00303366","22.0",NA,"0.738333","0.0","5.625","nan","nan","nan",0
"7146",889,0,"80.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.00259856","24.5",NA,"0.788333","0.5","6.875","nan","nan","nan",0
"7147",890,0,"83.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0228701","7.5",NA,"0.488333",NA,"0.625","nan","nan","nan",0
"7148",890,0,"83.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.586694","1.0",NA,"0.995","-7.0","0.75","nan","nan","nan",0
"7149",890,0,"83.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0510663","4.5",NA,"0.801667","-11.5","-0.3125","nan","nan","nan",0
"7150",890,0,"83.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0941519","2.5",NA,"0.825",NA,"1.625","nan","nan","nan",0
"7151",890,0,"83.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0392217","9.5",NA,"0.651667","-7.0","4.0625","nan","nan","nan",0
"7152",890,0,"83.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.132844","10.0",NA,"0.961667","-12.5","5.6875","nan","nan","nan",0
"7153",890,0,"83.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0950437","3.5",NA,"0.941667",NA,"5.1875","nan","nan","nan",0
"7154",890,0,"83.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.272685","7.5",NA,"0.848333","-5.0","1.25","nan","nan","nan",0
"7155",890,0,"83.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.109875","9.5",NA,"0.665","-13.0","6.9375","nan","nan","nan",0
"7156",890,0,"83.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.220913","6.0",NA,"0.745","-11.0","1.3125","nan","nan","nan",0
"7157",890,0,"83.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0700171","9.0",NA,"0.905",NA,"5.5","nan","nan","nan",0
"7158",890,0,"83.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.251649","1.0",NA,"0.755","-18.0","5.0625","nan","nan","nan",0
"7159",890,0,"83.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.164442","2.5",NA,"0.975","-12.5","4.0625","nan","nan","nan",0
"7160",891,0,"71.0","7.5",NA,"8.0","0.0","0.0",NA,NA,NA,"1.5",NA,"1.05167",NA,"-0.6875",NA,NA,NA,0
"7161",892,0,"94.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.152103","11.0",NA,"0.711667","10.5","-0.375","nan","nan","nan",0
"7162",892,0,"94.0","8.5",NA,"6.0","0.0","0.0",NA,NA,"0.715673","8.5","8.5","0.841667","-6.0","-0.3125","nan","nan","nan",0
"7163",892,0,"94.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.385762","8.0",NA,"0.595","10.5","4.25","nan","nan","nan",0
"7164",892,0,"94.0",NA,NA,"6.0","0.0","0.0",NA,NA,"0.0458232","13.0",NA,"0.791667","10.5","2.1875","nan","nan","nan",0
"7165",892,0,"94.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.164457","9.5",NA,"0.811667","10.5","2.125","nan","nan","nan",0
"7166",892,0,"94.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.261755","5.0",NA,"0.548333","-11.0","-0.0625","nan","nan","nan",0
"7167",892,0,"94.0",NA,NA,"6.0","0.0","0.0",NA,NA,"0.151682","10.0",NA,"0.678333","-10.5","0.9375","nan","nan","nan",0
"7168",893,0,"44.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0","-12.0",NA,"1.05167","5.5","-1.125","nan","nan","nan",0
"7169",893,0,"44.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0","-12.5",NA,"0.875","6.0","-0.375","nan","nan","nan",0
"7170",893,0,"44.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0","-13.0",NA,"1.05167","5.0","1.875","nan","nan","nan",0
"7171",893,0,"44.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0","-15.5",NA,"1.01167","3.5","0.375","nan","nan","nan",0
"7172",893,0,"44.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0","-15.0",NA,"1.05167","5.5","-0.75","nan","nan","nan",0
"7173",893,0,"44.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0","-12.0",NA,"1.05167",NA,"2.0","nan","nan","nan",0
"7174",894,0,"17.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"11.5",NA,"1.05167",NA,"-2.3125","nan","nan","nan",0
"7175",894,0,"17.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"11.0",NA,"1.05167",NA,"1.8125","nan","nan","nan",0
"7176",895,0,"2.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"0.0",NA,"0.905",NA,"-5.5625","nan","nan","nan",0
"7177",895,0,"2.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0118221","1.5",NA,"0.315",NA,"-4.125","nan","nan","nan",0
"7178",895,0,"2.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"0.0",NA,"0.468333",NA,"-1.25","nan","nan","nan",0
"7179",896,0,"47.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"2.0",NA,"0.948333","6.5","5.1875",NA,NA,NA,0
"7180",897,0,"98.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"1.5",NA,"0.525","-2.5","5.3125",NA,NA,NA,0
"7181",898,0,"84.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"2.0",NA,"0.208333","-3.0","3.1875","nan","nan","nan",0
"7182",898,0,"84.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"3.5",NA,"0.951667","2.5","3.3125","nan","nan","nan",0
"7183",898,0,"84.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"-1.0",NA,"0.628333","-0.5","-0.0625","nan","nan","nan",0
"7184",898,0,"84.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"-2.5",NA,"0.568333","2.5","0.875","nan","nan","nan",0
"7185",899,0,"64.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0","10.5",NA,"0.621667","9.0","0.0","nan","nan","nan",0
"7186",899,0,"64.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0","12.5",NA,"0.455","-12.0","1.3125","nan","nan","nan",0
"7187",899,0,"64.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0","8.0",NA,"0.765","-5.5","-0.9375","nan","nan","nan",0
"7188",899,0,"64.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"0.5",NA,"0.485","-1.5","-4.8125","nan","nan","nan",0
"7189",899,0,"64.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.218819","1.5",NA,"0.681667","-12.5","2.9375","nan","nan","nan",0
"7190",899,0,"64.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0792924","16.0",NA,"0.928333","-2.0","5.75","nan","nan","nan",0
"7191",899,0,"64.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.13116","10.5",NA,"0.785","-2.0","-0.375","nan","nan","nan",0
"7192",899,0,"64.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0869349","1.0",NA,"0.911667","-5.0","1.25","nan","nan","nan",0
"7193",900,0,"20.0","16.0",NA,"9.0","0.0","0.0",NA,NA,"0.944575","12.5","12.5","1.05167","0.5","0.4375","-13.4459401621","1.67208733412","0.676743554444",0
"7194",900,0,"20.0","15.5","9.5","4.0","0.0","0.0",NA,NA,"0.104277","15.5","15.5","0.965","5.0","4.125","-15.4308899302","3.58716024907","1.47062184417",0
"7195",900,0,"20.0","18.5",NA,"9.0","0.0","0.0",NA,NA,"0.297428","18.5","18.5","1.02167","7.5","1.4375","-12.8431328903","2.10121650905","0.832289699241",0
"7196",900,0,"20.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"8.5",NA,"1.05167","5.0","-1.875","nan","nan","nan",0
"7197",900,0,"71.0","27.5","11.0","1.0","0.0","0.0",NA,NA,"1.0","19.0","19.0","0.998333","3.5","0.0625","-11.7547908807","1.61644834932","0.622927902812",0
"7198",900,0,"71.0","27.0","17.0","1.0","0.0","0.0",NA,NA,"0.96015","17.5","17.5","0.998333","3.0","-0.125","-11.955195405","1.51912213942","0.606675125337",0
"7199",900,0,"71.0","21.5","0.0","1.0","0.0","0.0",NA,NA,"0.997827","21.0","21.0","0.995",NA,"0.0625","-11.2895396306","1.62819418833","0.617031208038",0
"7200",900,0,"71.0","12.5","21.0","1.0","0.0","0.0",NA,NA,"0.820293","12.5","12.5","0.998333",NA,"0.8125","-13.8096532291","1.85299074869","0.743019545705",0
"7201",901,0,"84.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"2.0",NA,"0.675","-9.5","0.75","nan","nan","nan",0
"7202",901,0,"84.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0568915","2.5",NA,"0.275","10.5","5.25","nan","nan","nan",0
"7203",901,0,"84.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0653245","3.0",NA,"0.608333","9.5","3.6875","nan","nan","nan",0
"7204",901,0,"84.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.248414","-1.0",NA,"0.298333","10.5","-0.625","nan","nan","nan",0
"7205",902,0,"21.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0434896","5.5",NA,"0.621667","-0.5","6.6875","nan","nan","nan",0
"7206",902,0,"21.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0640597","9.5",NA,"0.588333","4.0","4.0","nan","nan","nan",0
"7207",902,0,"21.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0772901","11.0",NA,"0.555","-0.5","3.8125","nan","nan","nan",0
"7208",902,0,"21.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0407299","13.5",NA,"0.848333","1.5","-1.0","nan","nan","nan",0
"7209",902,0,"21.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.147654","10.5",NA,"0.628333","3.5","1.625","nan","nan","nan",0
"7210",902,0,"21.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0169088","13.0",NA,"0.701667","0.5","4.1875","nan","nan","nan",0
"7211",903,0,"69.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0","17.0",NA,"0.948333","-1.0","2.375","nan","nan","nan",0
"7212",903,0,"69.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0","18.0",NA,"0.728333","8.5","2.125","nan","nan","nan",0
"7213",903,0,"69.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0","16.5",NA,"0.895","-3.5","-5.5625","nan","nan","nan",0
"7214",903,0,"69.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0","7.5",NA,"0.721667","1.0","0.6875","nan","nan","nan",0
"7215",903,0,"69.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.0","13.5",NA,"0.931667","-10.5","-2.0","nan","nan","nan",0
"7216",904,0,"57.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"7.0",NA,"0.991667","6.5","2.9375","nan","nan","nan",0
"7217",904,0,"57.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"7.0",NA,"0.965","9.0","3.0625","nan","nan","nan",0
"7218",904,0,"57.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"-2.5",NA,"1.01167","6.5","-0.5","nan","nan","nan",0
"7219",904,0,"57.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"16.0",NA,"0.611667","3.0","0.875","nan","nan","nan",0
"7220",904,0,"57.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"9.5",NA,"0.975","4.0","7.9375","nan","nan","nan",0
"7221",904,0,"57.0",NA,NA,"8.0","0.0","0.0",NA,NA,NA,"2.5",NA,"0.918333","21.5","-0.875","nan","nan","nan",0
"7222",905,0,"51.0","20.5","24.0","4.0","0.0","0.0",NA,NA,"0.00661451","20.5","20.5","0.991667","13.5","3.1875","-13.6985245273","3.08303249034","1.21785640687",0
"7223",905,0,"51.0","15.5",NA,"9.0","0.0","0.0",NA,NA,NA,"8.0",NA,NA,NA,NA,"nan","nan","nan",0
"7224",906,0,"12.0",NA,NA,"8.0","0.0","0.0",NA,NA,"0.06029","-0.5",NA,"0.665","0.0","-0.8125","nan","nan","nan",0
