index,value
26837,1995.919164
26838,1999.636897
26840,1999.636897
26842,1993.310191
26844,1995.919164
26847,1999.636897
26850,1995.919164
26851,1999.636897
26852,1999.230694
26853,1995.919164
26855,1999.636897
26858,1995.919164
26864,1993.310191
26867,1999.636897
26872,1999.636897
26877,1992.441763
26879,1999.636897
26881,1995.919164
26884,1999.636897
26885,1999.636897
26886,1999.636897
26889,1992.441763
26890,1999.636897
26891,1992.441763
26896,1995.919164
26897,1999.636897
26900,1999.636897
26901,1999.636897
26902,1995.919164
26905,1992.441763
26908,1992.441763
26911,1999.636897
26914,1995.919164
26915,1999.636897
26916,1999.636897
26918,1993.310191
26920,1995.919164
26922,1993.310191
26923,1999.636897
26926,1995.919164
26932,1995.919164
26938,1993.310191
26942,1995.919164
26943,1999.636897
26946,1992.441763
26948,1999.636897
26951,1999.636897
26953,1995.919164
26954,1999.636897
26957,1992.441763
26959,1995.919164
26964,1992.441763
26965,1999.636897
26966,1993.310191
26967,1995.919164
26971,1995.919164
26972,1995.919164
26974,1999.636897
26975,1999.636897
26979,1992.441763
26980,1993.310191
26982,1993.310191
26983,1995.919164
26984,1999.636897
26986,1995.919164
26994,1999.636897
26995,1993.310191
26998,1999.636897
27000,1995.919164
27004,1999.636897
27016,1999.636897
27018,1995.919164
27020,1995.919164
27021,1993.310191
27025,1993.310191
27032,1995.919164
27036,1992.441763
27042,1995.919164
27043,1993.310191
27046,1995.919164
27051,1999.230694
27052,1999.636897
27056,1999.636897
27058,2005.3875
27060,1999.230694
27063,1999.636897
27064,1993.310191
27065,1999.636897
27073,1993.310191
27074,1993.310191
27078,1999.636897
27079,1999.636897
27082,1993.310191
27087,1999.636897
27092,1995.919164
27093,1995.919164
27101,1999.636897
27107,1995.919164
27108,1999.636897
27123,1999.636897
27124,1999.636897
27125,1999.636897
27126,1999.636897
27130,1999.636897
27132,1992.441763
27135,1993.314286
27137,1993.310191
27140,1995.919164
27142,1999.636897
27148,1999.230694
27151,1993.310191
27152,1995.919164
27153,1995.919164
27156,1992.441763
27157,1999.636897
27160,1995.919164
27161,1995.919164
27162,1999.636897
27163,1995.919164
27169,1995.919164
27170,1999.636897
27174,1999.636897
27184,1993.310191
27190,1999.636897
27193,1992.441763
27198,1999.636897
27205,1995.919164
27207,1992.441763
27210,1995.919164
27212,1995.919164
27214,1999.636897
27222,1999.636897
27224,1999.636897
27230,1999.636897
27236,1995.919164
27238,1999.636897
27244,1993.310191
27245,1995.919164
27246,1995.919164
27249,1992.441763
27250,1992.441763
27260,1999.636897
27264,1995.919164
27266,1992.441763
27267,1995.919164
27274,1999.636897
27278,1992.441763
27279,1999.636897
27281,1995.919164
27285,1999.230694
27286,1995.919164
27288,1995.919164
27289,1993.310191
27295,1995.919164
27297,1993.310191
27298,1995.919164
27301,1999.636897
27303,1995.919164
27304,1999.230694
27305,1993.310191
27306,1993.310191
27308,1999.636897
27309,1993.310191
27312,1999.636897
27313,1995.919164
27314,1995.919164
27316,1999.636897
27318,1995.919164
27320,1999.636897
27329,1993.310191
27330,1993.310191
27336,1999.636897
27339,1995.919164
27341,1999.230694
27343,1999.636897
27344,1995.919164
27347,1995.919164
27348,1999.636897
27349,1999.636897
27356,1995.919164
27357,1999.636897
27359,1993.310191
27363,1999.636897
27364,1995.919164
27365,1993.310191
27367,1999.636897
27369,1999.636897
27371,1999.636897
27375,1999.636897
27381,1999.636897
27383,1999.636897
27387,1999.230694
27389,1995.919164
27396,1995.919164
27398,1995.919164
27401,1995.919164
27403,1995.919164
27406,1999.636897
27407,1999.636897
27411,1995.919164
27412,1999.636897
27415,1995.919164
27419,1995.919164
27420,1992.441763
27422,1993.310191
27423,1995.919164
27428,1992.441763
27430,1993.310191
27432,1995.919164
27437,1993.310191
27438,1992.441763
27440,1999.636897
27442,1999.636897
27444,1995.919164
27445,1995.919164
27447,1999.636897
27449,1999.636897
27452,1992.441763
27453,1995.919164
27454,1999.636897
27467,1999.636897
27468,1995.919164
27469,1995.919164
27471,1993.310191
27472,1995.919164
27473,1995.919164
27474,1999.636897
27478,1995.919164
27479,1999.636897
27484,1999.636897
27490,1999.636897
27495,1999.636897
27497,1999.230694
27498,1995.919164
27502,1995.919164
27505,1999.636897
27507,1995.919164
27510,1993.310191
27512,1999.230694
27514,1999.636897
27516,1999.636897
27520,1992.441763
27522,1999.636897
27525,1993.310191
27528,1995.919164
27529,1999.636897
27530,1999.636897
27532,1995.919164
27534,1995.919164
27538,1999.230694
27541,1993.310191
27560,1999.636897
27566,1995.919164
27571,1999.636897
27577,1995.919164
27584,1999.636897
27588,1995.919164
27597,1999.636897
27598,1995.919164
27604,1999.636897
27605,1999.636897
27610,1995.919164
27612,1995.919164
27614,1993.310191
27615,1993.310191
27616,1999.636897
27620,1992.441763
27625,1999.636897
27626,1999.636897
27630,1995.919164
27633,1999.230694
27635,1995.919164
27638,1999.636897
27641,1995.919164
27642,1992.441763
27644,1992.441763
27646,1999.230694
27648,1999.636897
27650,1995.919164
27652,1993.310191
27657,1993.310191
27658,1999.636897
27660,1992.441763
27664,1999.636897
27665,1999.636897
27666,1999.636897
27668,1999.636897
27671,1999.636897
27673,1995.919164
27674,1995.919164
27676,1992.441763
27678,1995.919164
27691,1999.636897
27692,1999.636897
27694,1999.636897
27703,1993.314286
27705,1995.919164
27706,1999.636897
27707,1999.636897
27710,1993.310191
27714,1995.919164
27718,1999.636897
27719,1999.636897
27721,1995.919164
27723,1995.919164
27724,1993.310191
27730,1993.310191
27731,1995.919164
27732,1995.919164
27734,1999.636897
27735,1999.636897
27738,1995.919164
27739,1995.919164
27740,1999.636897
27742,1999.636897
27743,1995.919164
27747,1995.919164
27748,1992.441763
27749,1999.636897
27750,1999.230694
27752,1995.919164
27754,1999.636897
27757,1999.636897
27763,1992.441763
27764,1995.919164
27768,1992.441763
27771,1999.636897
27773,1999.636897
27774,1999.636897
27780,1999.636897
27781,1992.441763
27782,1995.919164
27787,1999.636897
27788,1995.919164
27789,1999.636897
27790,1999.230694
27794,1999.636897
27797,1999.636897
27798,1993.310191
27801,1999.636897
27805,1995.919164
27809,1995.919164
27814,1999.636897
27815,1993.310191
27817,1995.919164
27822,1999.636897
27823,1995.919164
27825,1999.636897
27831,1999.636897
27832,1995.919164
27835,1999.636897
27845,1993.310191
27846,1995.919164
27848,1999.636897
27850,1995.919164
27859,1995.919164
27866,1995.919164
27868,1999.636897
27869,1999.636897
27871,1999.636897
27872,1992.441763
27878,1995.919164
27883,1995.919164
27886,1995.919164
27887,1999.230694
27890,1999.636897
27891,1995.919164
27893,1999.636897
27895,1999.636897
27896,1999.230694
27897,1995.919164
27899,1993.310191
27900,1999.636897
27903,1999.636897
27906,1999.636897
27908,1995.919164
27909,1995.919164
27915,1999.636897
27920,1999.636897
27921,1999.636897
27924,1995.919164
27928,1993.310191
27929,1995.919164
27930,1999.636897
27932,1995.919164
27933,1995.919164
27940,1995.919164
27944,1995.919164
27946,1995.919164
27949,1993.310191
27950,1999.230694
27963,1999.230694
27965,1995.919164
27969,1995.919164
27976,1999.636897
27977,1999.636897
27978,1993.310191
27980,1999.636897
27983,1999.636897
27991,1999.636897
27993,1992.441763
27994,1995.919164
27995,1999.636897
27997,1993.310191
28004,1999.636897
28007,1993.310191
28012,1999.636897
28016,1992.441763
28024,1999.636897
28026,1995.919164
28027,1999.636897
28029,1995.919164
28032,1995.919164
28033,1995.919164
28043,1999.230694
28045,1999.636897
28047,1995.919164
28048,1995.919164
28054,1995.919164
28057,1995.919164
28066,1999.636897
28067,1995.919164
28077,1995.919164
28079,1993.310191
28084,1995.919164
28086,1999.636897
28089,1999.230694
28090,1999.636897
28096,1995.919164
28105,1995.919164
28106,1999.636897
28109,1999.230694
28113,1995.919164
28115,1999.636897
28116,1999.636897
28118,1999.230694
28119,1992.441763
28122,1999.636897
28123,1995.919164
28132,1999.636897
28145,1995.919164
28147,1995.919164
28155,1999.636897
28157,1999.636897
28159,1993.310191
28165,1999.636897
28166,1995.919164
28169,1999.636897
28171,1999.636897
28172,1999.636897
28173,1999.230694
28179,1999.636897
28181,1999.636897
28182,1999.636897
28183,1993.310191
28184,1993.310191
28185,1995.919164
28197,1995.919164
28202,1999.636897
28206,1999.636897
28208,1992.441763
28209,1999.230694
28211,1999.636897
28215,1999.636897
28222,1999.636897
28223,1995.919164
28235,1995.919164
28238,1993.310191
28239,1999.636897
28240,1993.310191
28242,1992.441763
28245,1999.636897
28247,1999.636897
28248,1999.636897
28249,1999.636897
28251,1999.636897
28254,1993.310191
28256,1992.441763
28257,1999.636897
28259,1999.636897
28260,1999.230694
28267,1995.919164
28271,1999.230694
28275,1995.919164
28282,1999.230694
28285,1999.636897
28289,1999.636897
28291,1995.919164
28293,1993.310191
28295,1999.636897
28296,1999.230694
28298,1995.919164
28299,1999.636897
28300,1995.919164
28302,1993.310191
28304,1999.230694
28306,1999.636897
28309,1999.636897
28310,1999.636897
28311,1999.230694
28315,1995.919164
28316,1999.636897
28317,1999.636897
28320,1999.636897
28322,1992.441763
28329,1995.919164
28333,1992.441763
28340,1999.230694
28341,1999.636897
28344,1999.636897
28345,1995.919164
28347,1999.230694
28349,1999.636897
28352,1993.310191
28353,1999.636897
28354,1992.441763
28356,1999.636897
28360,1992.441763
28363,1995.919164
28367,1992.441763
28369,1999.636897
28372,1995.919164
28373,1999.636897
28374,1995.919164
28389,1999.636897
28392,1995.919164
28394,1995.919164
28401,1999.636897
28403,1995.919164
28404,1995.919164
28407,1995.919164
28408,1995.919164
28411,1999.636897
28417,1995.919164
28419,1999.230694
28423,1992.441763
28429,1999.636897
28432,1995.919164
28434,1999.230694
28436,1999.636897
28440,1999.636897
28442,1993.310191
28447,1995.919164
28448,1995.919164
28451,1999.636897
28456,1999.636897
28460,1995.919164
28463,1992.441763
28467,1999.636897
28468,1995.919164
28475,1999.230694
28478,1995.919164
28481,1999.636897
28482,1999.636897
28483,1999.636897
28484,1995.919164
28486,1993.310191
28488,1995.919164
28490,1995.919164
28492,1995.919164
28493,1995.919164
28494,1999.636897
28496,1993.310191
28497,1999.636897
28501,1995.919164
28502,1995.919164
28504,1999.636897
28505,1999.636897
28506,1992.441763
28507,1999.636897
28508,1999.636897
28510,1995.919164
28512,1995.919164
28516,1995.919164
28518,1999.230694
28525,1995.919164
28526,1999.636897
28531,1995.919164
28535,1999.636897
28538,1995.919164
28539,1995.919164
28541,1992.441763
28542,1999.230694
28548,1992.441763
28552,1995.919164
28553,1995.919164
28555,1992.441763
28556,1992.441763
28557,1999.636897
28558,1999.636897
28563,2005.3875
28572,1999.636897
28575,1995.919164
28577,1995.919164
28578,1995.919164
28584,1999.636897
28585,1999.230694
28586,1999.636897
28587,1992.441763
28593,1999.636897
28596,1999.636897
28597,1995.919164
28612,1993.310191
28615,1995.919164
28618,1993.310191
28621,1999.636897
28624,1999.636897
28626,1995.919164
28629,1999.636897
28637,1995.919164
28638,1992.441763
28639,1995.919164
28642,1992.441763
28643,1993.310191
28644,1993.310191
28645,1992.441763
28654,1995.919164
28662,1995.919164
28665,1995.919164
28668,1999.230694
28669,1999.636897
28670,1999.636897
28672,1995.919164
28673,1995.919164
28678,1999.636897
28681,1995.919164
28690,1995.919164
28691,1999.636897
28695,1999.636897
28703,1999.636897
28704,1999.636897
28705,1999.636897
28706,1993.310191
28710,1999.636897
28711,1995.919164
28712,1995.919164
28715,1995.919164
28717,1995.919164
28718,1993.310191
28726,1999.636897
28727,1999.636897
28730,1999.636897
28731,1999.636897
28732,1999.636897
28735,1995.919164
28736,1995.919164
28738,1999.636897
28739,1993.310191
28740,1995.919164
28741,1995.919164
28742,1993.310191
28745,1999.636897
28747,1999.636897
28749,1999.636897
28752,1995.919164
28753,1995.919164
28755,1999.636897
28758,1999.636897
28760,1999.636897
28764,1999.636897
28766,1999.636897
28771,1992.441763
28773,1999.636897
28780,1999.636897
28782,1999.636897
28783,1995.919164
28785,1995.919164
28787,1995.919164
28792,1995.919164
28793,1999.636897
28796,1992.441763
28801,1999.636897
28804,1999.636897
28807,1999.636897
28808,1999.636897
28809,1999.230694
28814,1995.919164
28816,1995.919164
28817,1995.919164
28818,1993.310191
28819,1999.636897
28823,1995.919164
28824,1999.636897
28827,1999.636897
28829,1993.310191
28830,1995.919164
28831,1995.919164
28833,1995.919164
28834,1995.919164
28836,1999.636897
28838,1995.919164
28842,1999.636897
28852,1995.919164
28855,1999.636897
28860,1999.636897
28861,1995.919164
28864,1995.919164
28867,1999.636897
28870,1999.636897
28875,1995.919164
28876,1995.919164
28877,1992.441763
28878,1999.636897
28879,1993.310191
28880,1999.636897
28882,1995.919164
28884,1995.919164
28886,1993.310191
28888,1999.636897
28893,1999.636897
28894,1993.310191
28896,1993.310191
28897,1999.636897
28898,1995.919164
28899,1999.230694
28911,1999.636897
28912,1995.919164
28915,1999.230694
28916,1995.919164
28918,1993.310191
28930,1993.310191
28932,1995.919164
28936,2005.3875
28938,1995.919164
28944,1999.636897
28946,1995.919164
28947,1999.636897
28951,1995.919164
28955,1999.636897
28956,1995.919164
28958,1999.636897
28959,1999.636897
28963,1999.636897
28964,1992.441763
28967,1999.636897
28968,1995.919164
28969,1995.919164
28970,1995.919164
28975,1999.636897
28976,1993.310191
28979,1999.636897
28983,1999.230694
28986,1999.636897
28993,1993.310191
28994,1999.636897
28996,1993.310191
28999,1995.919164
29000,1999.636897
29003,1993.310191
29007,1999.636897
29008,1999.636897
29010,1999.636897
29013,1995.919164
29014,1993.310191
29016,1995.919164
29018,1999.636897
29019,1999.636897
29025,1999.636897
29026,1992.441763
29031,1993.314286
29033,1995.919164
29035,1999.636897
29038,1999.636897
29040,1992.441763
29043,1999.636897
29044,1999.636897
29046,1992.441763
29047,1995.919164
29049,1992.441763
29050,1999.636897
29054,1999.636897
29061,1995.919164
29063,1995.919164
29068,1995.919164
29072,1999.636897
29073,1999.636897
29075,1992.441763
29076,1995.919164
29078,1999.636897
29079,1999.636897
29081,1995.919164
29083,1999.636897
29086,1999.636897
29091,1995.919164
29094,1993.310191
29102,1995.919164
29104,1999.636897
29109,1992.441763
29112,1999.636897
29116,1995.919164
29122,1999.636897
29125,1995.919164
29131,1993.310191
29134,1999.636897
29136,1993.310191
29137,1992.441763
29139,1995.919164
29141,1999.636897
29144,1995.919164
29149,1993.310191
29151,1999.230694
29152,1992.441763
29155,1995.919164
29156,1995.919164
29157,1999.636897
29165,1995.919164
29167,1995.919164
29168,1995.919164
29171,1999.230694
29172,1999.636897
29173,1999.636897
29176,1999.636897
29179,1999.636897
29182,1999.636897
29187,1999.636897
29188,1995.919164
29190,1999.636897
29193,1999.636897
29194,1999.636897
29199,1995.919164
29202,1999.636897
29203,1999.636897
29204,1999.636897
29205,1999.636897
29206,1999.636897
29207,1995.919164
29209,1999.636897
29218,1999.636897
29220,1992.441763
29226,1995.919164
29227,1995.919164
29229,1995.919164
29235,1995.919164
29237,1999.636897
29239,1992.441763
29240,1995.919164
29242,1995.919164
29244,1995.919164
29245,1993.310191
29247,1999.636897
29252,1999.636897
29253,1995.919164
29257,1995.919164
29262,1993.310191
29264,1995.919164
29266,1999.636897
29271,1999.636897
29272,1995.919164
29275,1995.919164
29276,1999.636897
29278,1995.919164
29280,1999.636897
29281,1999.636897
29283,1999.636897
29284,1995.919164
29286,1999.636897
29287,1999.636897
29290,1999.636897
29291,1995.919164
29294,1992.441763
29296,1995.919164
29297,1995.919164
29298,1995.919164
29305,1999.636897
29312,1993.310191
29313,1999.636897
29317,1999.636897
29318,1999.636897
29319,1999.636897
29322,1992.441763
29325,1999.636897
29326,1992.441763
29327,1999.636897
29328,1992.441763
29330,1992.441763
29336,1995.919164
29337,1993.310191
29342,1992.441763
29343,1999.230694
29344,1993.310191
29346,1993.310191
29347,1995.919164
29348,1999.636897
29350,1999.636897
29355,1999.636897
29362,1993.310191
29365,1999.230694
29366,1995.919164
29368,1993.314286
29375,1995.919164
29376,1999.636897
29379,1999.636897
29380,1995.919164
29381,1999.636897
29382,1995.919164
29385,1995.919164
29387,1999.636897
29388,1999.636897
29395,1999.636897
29399,1999.636897
29402,1999.636897
29404,1993.310191
29405,1999.636897
29411,1995.919164
29413,1999.636897
29415,1992.441763
29417,1999.636897
29418,1992.441763
29419,1999.636897
29420,1992.441763
29422,1999.636897
29423,1995.919164
29426,1999.636897
29428,1999.636897
29429,1999.636897
29430,1995.919164
29435,1993.310191
29436,1995.919164
29441,1995.919164
29442,1999.636897
29445,1995.919164
29449,1999.636897
29450,1999.636897
29452,1992.441763
29454,1995.919164
29457,1995.919164
29460,1999.636897
29461,1999.636897
29468,1999.636897
29473,1992.441763
29474,1999.636897
29475,1993.310191
29480,1993.310191
29483,1995.919164
29489,1999.636897
29493,1999.636897
29494,1999.636897
29495,1999.636897
29496,1999.636897
29499,1999.636897
29501,1999.636897
29503,1999.230694
29505,1999.636897
29508,1999.636897
29512,1995.919164
29514,1995.919164
29515,1999.636897
29516,1999.230694
29517,1999.636897
29520,1993.310191
29523,1999.636897
29524,1993.310191
29528,1995.919164
29533,1995.919164
29534,1995.919164
29539,1999.636897
29542,1999.636897
29544,1999.636897
29550,1999.636897
29551,1995.919164
29557,1995.919164
29561,1993.310191
29578,1999.636897
29579,1999.636897
29580,1993.310191
29581,1995.919164
29582,1993.310191
29586,1999.636897
29589,1992.441763
29592,1999.636897
29593,1995.919164
29596,1999.636897
29598,1995.919164
29605,1999.636897
29607,1999.636897
29608,1999.636897
29610,1992.441763
29611,1993.310191
29612,1999.636897
29614,1993.310191
29616,1995.919164
29622,1999.636897
29623,1995.919164
29624,1993.310191
29626,1999.636897
29627,1999.636897
29628,1995.919164
29632,1999.636897
29633,1999.636897
29637,1999.230694
29639,1993.310191
29644,1995.919164
29647,1999.636897
29648,1995.919164
29649,1999.636897
29652,1999.636897
29659,1993.310191
29660,1999.636897
29665,1999.636897
29666,1999.636897
29667,1999.636897
29669,1993.310191
29671,1993.310191
29672,1999.636897
29673,1995.919164
29675,1999.636897
29681,1995.919164
29684,1995.919164
29686,1999.636897
29693,1992.441763
29694,1999.636897
29695,1999.636897
29697,1995.919164
29698,1992.441763
29701,1995.919164
29704,1992.441763
29716,1999.636897
29718,1993.310191
29724,1999.636897
29729,1999.636897
29730,1999.230694
29731,1995.919164
29732,1992.441763
29736,1999.636897
29737,1995.919164
29740,1999.636897
29742,1999.636897
29749,1999.636897
29753,1999.230694
29754,1995.919164
29757,1995.919164
29759,1995.919164
29760,1999.636897
29762,1999.636897
29767,1999.230694
29774,1995.919164
29776,1993.310191
29790,1993.310191
29793,1993.310191
29796,1995.919164
29797,1999.636897
29803,1999.636897
29805,1995.919164
29806,1999.636897
29808,1995.919164
29813,1995.919164
29814,1995.919164
29815,1992.441763
29822,1995.919164
29824,1995.919164
29831,1995.919164
29832,1993.310191
29836,1993.310191
29838,1999.636897
29840,1995.919164
29841,1995.919164
29842,1999.230694
29844,1995.919164
29845,1995.919164
29847,1995.919164
29849,1999.636897
29853,1995.919164
29859,1993.310191
29860,1999.636897
29865,1992.441763
29866,1995.919164
29868,1999.636897
29869,1999.636897
29871,1995.919164
29874,1995.919164
29885,1999.636897
29889,1999.230694
29890,1999.636897
29892,1993.310191
29893,1995.919164
29901,1993.310191
29902,1999.636897
29904,1995.919164
29913,1999.230694
29916,1995.919164
29925,1999.636897
29926,1999.636897
29931,1995.919164
29934,1995.919164
29938,1995.919164
29943,1995.919164
29946,1999.636897
29947,1995.919164
29953,1995.919164
29956,1995.919164
29957,1993.310191
29958,1992.441763
29961,1999.636897
29963,1995.919164
29966,1999.636897
29967,1995.919164
29968,1993.310191
29969,1995.919164
29974,1999.636897
29977,1995.919164
29979,1999.636897
29982,1995.919164
29984,1999.636897
29987,1999.636897
29988,1999.636897
29989,1995.919164
29990,1999.636897
29993,1995.919164
29994,1999.636897
29996,1995.919164
30000,1999.636897
30010,1999.636897
30011,1999.636897
30012,1992.441763
30014,1999.636897
30021,1999.636897
30027,1995.919164
30028,1999.636897
30029,1995.919164
30032,1999.636897
30033,1999.636897
30037,1999.636897
30038,1995.919164
30041,1999.636897
30043,1999.636897
30046,1995.919164
30047,1999.230694
30049,1995.919164
30050,1999.230694
30051,1993.310191
30052,1995.919164
30054,1999.636897
30057,1999.230694
30062,1999.230694
30063,1999.636897
30066,1999.636897
30068,1995.919164
30070,1992.441763
30071,1999.636897
30073,1999.636897
30077,1995.919164
30079,1999.230694
30083,1999.636897
30087,1995.919164
30088,1999.636897
30089,1995.919164
30093,1995.919164
30100,1995.919164
30104,1995.919164
30105,1999.636897
30112,1993.310191
30117,1993.310191
30118,1995.919164
30124,1995.919164
30125,1995.919164
30126,1995.919164
30127,1999.636897
30128,1995.919164
30134,1993.310191
30139,1995.919164
30140,1999.636897
30141,1999.636897
30142,1999.636897
30144,1999.636897
30145,1999.636897
30148,1995.919164
30149,1995.919164
30154,1995.919164
30155,1995.919164
30158,1999.636897
30162,1999.636897
30168,1995.919164
30171,1995.919164
30172,1999.636897
30173,1993.310191
30175,1999.636897
30178,1995.919164
30181,1995.919164
30182,1995.919164
30183,1995.919164
30186,1993.310191
30187,1993.310191
30188,1995.919164
30190,1999.636897
30201,1995.919164
30202,1992.441763
30203,1999.636897
30211,1999.636897
30212,1995.919164
30216,1995.919164
30224,1995.919164
30227,1995.919164
30228,1999.636897
30229,1995.919164
30234,1992.441763
30235,1995.919164
30236,1999.636897
30238,1999.230694
30239,1995.919164
30246,1999.230694
30247,1995.919164
30248,1995.919164
30250,1999.636897
30254,1993.310191
30255,1999.230694
30258,1995.919164
30259,1995.919164
30267,1999.636897
30273,1999.636897
30276,1999.636897
30277,1999.636897
30279,1995.919164
30281,1999.230694
30286,1995.919164
30287,1995.919164
30294,1993.310191
30295,1999.636897
30296,1995.919164
30297,1993.310191
30298,1999.636897
30300,1995.919164
30302,1999.636897
30304,1995.919164
30309,1999.636897
30310,1999.636897
30311,1993.310191
30317,1995.919164
30319,1999.636897
30320,1993.310191
30323,1999.636897
30326,1993.314286
30327,1999.636897
30331,1995.919164
30332,1999.636897
30337,1999.636897
30341,1999.636897
30348,1995.919164
30349,1995.919164
30351,1999.636897
30353,1995.919164
30357,1999.230694
30365,1993.310191
30366,1999.636897
30371,1995.919164
30377,1999.230694
30383,1993.310191
30393,1999.636897
30394,1999.636897
30396,1995.919164
30409,1995.919164
30411,1995.919164
30412,1995.919164
30415,1999.636897
30417,1999.636897
30422,1995.919164
30424,1993.310191
30425,1993.310191
30428,1993.310191
30432,1992.441763
30435,1999.636897
30436,1995.919164
30440,1995.919164
30445,1995.919164
30452,1995.919164
30453,1999.230694
30454,1995.919164
30456,1999.636897
30457,1995.919164
30459,1999.636897
30465,1999.636897
30466,1993.310191
30467,1992.441763
30471,1995.919164
30478,1993.310191
30479,1999.636897
30481,1999.636897
30484,1992.441763
30485,1999.636897
30487,1993.310191
30488,1999.636897
30490,1995.919164
30495,1999.636897
30496,1999.636897
30498,1992.441763
30499,2005.3875
30500,1999.636897
30506,1999.636897
30509,1999.636897
30510,1999.636897
30513,1999.230694
30516,1999.636897
30519,1995.919164
30521,1999.636897
30523,1999.230694
30525,1999.636897
30526,1995.919164
30527,1999.230694
30532,1995.919164
30533,1995.919164
30534,1993.310191
30543,1999.636897
30545,1993.310191
30549,1995.919164
30550,1999.636897
30551,1999.636897
30553,1999.636897
30557,1993.310191
30558,1995.919164
30563,1993.310191
30564,1999.636897
30566,1999.636897
30568,1999.636897
30569,1999.230694
30571,1999.636897
30576,1999.636897
30577,1995.919164
30581,1992.441763
30583,1999.636897
30584,1993.310191
30587,1999.230694
30594,1995.919164
30595,1992.441763
30596,1999.636897
30597,1995.919164
30601,1995.919164
30603,1992.441763
30604,1999.230694
30607,1999.636897
30609,1999.636897
30610,1995.919164
30622,1999.636897
30623,1995.919164
30626,1993.310191
30629,1995.919164
30633,1999.636897
30634,1995.919164
30638,1995.919164
30639,1993.310191
30641,1995.919164
30648,1999.636897
30649,1995.919164
30652,1993.310191
30656,1999.636897
30657,1995.919164
30667,1999.636897
30669,1999.636897
30670,1995.919164
30673,1995.919164
30677,1999.636897
30679,1999.636897
30681,1995.919164
30682,1995.919164
30684,1992.441763
30687,1999.230694
30688,1999.636897
30691,1999.636897
30694,1993.310191
30695,1993.310191
30696,1995.919164
30698,1999.636897
30703,1993.310191
30706,2005.3875
30709,1999.636897
30710,1999.230694
30712,1999.636897
30713,1993.310191
30714,1999.230694
30719,1999.636897
30720,1993.310191
30721,1999.636897
30730,1999.636897
30732,1992.441763
30736,1992.441763
30744,1992.441763
30745,1999.636897
30746,1995.919164
30751,1995.919164
30754,1999.636897
30755,1999.636897
30759,1995.919164
30761,1995.919164
30767,1995.919164
30769,1999.636897
30770,1992.441763
30771,1999.636897
30774,1995.919164
30776,1999.636897
30777,1995.919164
30784,1999.636897
30786,1995.919164
30787,2005.3875
30789,1999.636897
30798,1995.919164
30804,1995.919164
30805,1999.636897
30811,1993.310191
30816,1999.636897
30817,1992.441763
30821,1999.636897
30824,1995.919164
30831,1992.441763
30833,1999.636897
30834,1993.310191
30835,1999.636897
30836,1999.636897
30838,1995.919164
30840,1995.919164
30841,1995.919164
30846,1999.636897
30847,1999.636897
30848,1993.310191
30851,1999.230694
30856,1999.636897
30857,1993.310191
30862,1995.919164
30863,1999.636897
30867,1995.919164
30870,2005.3875
30872,1999.636897
30876,1993.310191
30881,1999.636897
30882,1999.636897
30884,1995.919164
30886,1995.919164
30887,1995.919164
30892,1999.636897
30893,1995.919164
30900,1995.919164
30902,1999.636897
30904,1999.636897
30906,1993.310191
30910,1995.919164
30913,1993.310191
30914,1999.636897
30919,1999.230694
30920,1995.919164
30926,1993.310191
30933,1999.636897
30935,1999.636897
30936,1995.919164
30937,1999.230694
30938,1999.636897
30939,1999.636897
30945,1995.919164
30948,1995.919164
30949,1999.636897
30950,1995.919164
30951,1999.636897
30953,1992.441763
30964,1999.636897
30965,1999.636897
30966,1995.919164
30967,1995.919164
30968,1992.441763
30969,1993.310191
30975,1999.636897
30977,1999.230694
30980,1999.636897
30985,1999.636897
30989,1999.636897
30991,1992.441763
30992,1993.310191
30993,1999.230694
31000,1995.919164
31001,1995.919164
31003,1995.919164
31011,1999.636897
31013,1999.230694
31018,1995.919164
31023,1995.919164
31028,1999.636897
31031,1999.636897
31035,1999.636897
31038,1999.636897
31043,1995.919164
31046,1995.919164
31048,1999.636897
31050,1999.636897
31052,1999.636897
31053,1993.310191
31054,1999.636897
31056,1995.919164
31064,1993.310191
31070,1995.919164
31071,1999.636897
31074,1999.636897
31077,1995.919164
31079,1995.919164
31090,1999.636897
31092,1995.919164
31093,1999.636897
31094,1992.441763
31101,1999.636897
31107,1993.310191
31110,1995.919164
31114,1999.636897
31115,1995.919164
31120,1992.441763
31123,1995.919164
31125,1995.919164
31126,1995.919164
31130,1999.636897
31134,1993.310191
31136,1999.636897
31139,1995.919164
31142,1995.919164
31146,1995.919164
31148,1993.310191
31150,1995.919164
31153,1999.636897
31154,1999.230694
31158,1993.310191
31164,1992.441763
31165,1999.636897
31177,1993.310191
31180,1993.310191
31182,1995.919164
31184,1995.919164
31185,1992.441763
31186,1999.636897
31190,1999.636897
31191,1992.441763
31197,1999.636897
31199,1999.636897
31203,1999.636897
31204,1995.919164
31211,1999.636897
31213,1999.636897
31217,1993.310191
31218,1999.636897
31219,1995.919164
31221,1995.919164
31222,1999.230694
31224,1999.230694
31227,1999.636897
31231,1992.441763
31234,1995.919164
31236,1999.230694
31244,1999.636897
31245,1999.636897
31246,1995.919164
31250,1999.636897
31252,1995.919164
31255,1992.441763
31256,1995.919164
31262,1995.919164
31264,1999.636897
31266,1995.919164
31267,1992.441763
31269,1993.310191
31271,1999.230694
31272,1995.919164
31273,1999.230694
31276,1993.310191
31279,1995.919164
